Date,low
2015-03-05,18.040000915527344
2015-03-06,18.204999923706055
2015-03-09,18.56999969482422
2015-03-10,17.100000381469727
2015-03-11,16.719999313354492
2015-03-12,17.040000915527344
2015-03-13,17.920000076293945
2015-03-16,17.030000686645508
2015-03-17,17.25
2015-03-18,17.010000228881836
2015-03-19,17.3799991607666
2015-03-20,17.959999084472656
2015-03-23,17.90999984741211
2015-03-24,17.45199966430664
2015-03-25,16.5
2015-03-26,16.110000610351562
2015-03-27,16.65399932861328
2015-03-30,17.049999237060547
2015-03-31,16.440000534057617
2015-04-01,16.309999465942383
2015-04-02,16.350000381469727
2015-04-06,16.219999313354492
2015-04-07,16.219999313354492
2015-04-08,16.857999801635742
2015-04-09,16.1200008392334
2015-04-10,16.639999389648438
2015-04-13,16.760000228881836
2015-04-14,16.770000457763672
2015-04-15,16.84000015258789
2015-04-16,16.75
2015-04-17,15.8100004196167
2015-04-20,15.0
2015-04-21,14.819999694824219
2015-04-22,13.920000076293945
2015-04-23,14.270000457763672
2015-04-24,14.270000457763672
2015-04-27,13.51099967956543
2015-04-28,13.050000190734863
2015-04-29,13.300000190734863
2015-04-30,12.989999771118164
2015-05-01,13.140000343322754
2015-05-04,13.380000114440918
2015-05-05,13.25
2015-05-06,13.109999656677246
2015-05-07,13.100000381469727
2015-05-08,13.220000267028809
2015-05-11,13.600000381469727
2015-05-12,13.600000381469727
2015-05-13,13.25
2015-05-14,13.600000381469727
2015-05-15,12.960000038146973
2015-05-18,12.869999885559082
2015-05-19,12.59000015258789
2015-05-20,11.960000038146973
2015-05-21,12.199999809265137
2015-05-22,12.420000076293945
2015-05-26,12.3100004196167
2015-05-27,12.25
2015-05-28,12.25
2015-05-29,13.1899995803833
2015-06-01,13.109999656677246
2015-06-02,13.050000190734863
2015-06-03,12.381999969482422
2015-06-04,12.574999809265137
2015-06-05,12.569999694824219
2015-06-08,11.649999618530273
2015-06-09,12.15999984741211
2015-06-10,12.010000228881836
2015-06-11,11.710000038146973
2015-06-12,11.579999923706055
2015-06-15,12.449999809265137
2015-06-16,12.90999984741211
2015-06-17,12.914999961853027
2015-06-18,12.300000190734863
2015-06-19,12.149999618530273
2015-06-22,12.470000267028809
2015-06-23,12.460000038146973
2015-06-24,12.760000228881836
2015-06-25,12.300000190734863
2015-06-26,12.109999656677246
2015-06-29,11.619999885559082
2015-06-30,11.430000305175781
2015-07-01,8.59000015258789
2015-07-02,9.539999961853027
2015-07-06,9.628999710083008
2015-07-07,9.760000228881836
2015-07-08,9.65999984741211
2015-07-09,9.718000411987305
2015-07-10,9.880000114440918
2015-07-13,9.930000305175781
2015-07-14,10.050000190734863
2015-07-15,10.260000228881836
2015-07-16,10.800000190734863
2015-07-17,11.050000190734863
2015-07-20,11.09000015258789
2015-07-21,10.609999656677246
2015-07-22,10.289999961853027
2015-07-23,10.869999885559082
2015-07-24,10.819999694824219
2015-07-27,10.8100004196167
2015-07-28,10.829999923706055
2015-07-29,10.75
2015-07-30,10.6899995803833
2015-07-31,10.890000343322754
2015-08-03,10.180000305175781
2015-08-04,10.152000427246094
2015-08-05,10.039999961853027
2015-08-06,9.84000015258789
2015-08-07,9.619999885559082
2015-08-10,9.479999542236328
2015-08-11,9.15999984741211
2015-08-12,8.920000076293945
2015-08-13,9.399999618530273
2015-08-14,9.520000457763672
2015-08-17,9.75
2015-08-18,10.460000038146973
2015-08-19,9.970000267028809
2015-08-20,9.930000305175781
2015-08-21,9.710000038146973
2015-08-24,9.435999870300293
2015-08-25,9.989999771118164
2015-08-26,9.899999618530273
2015-08-27,9.869999885559082
2015-08-28,9.800000190734863
2015-08-31,9.800000190734863
2015-09-01,9.180000305175781
2015-09-02,9.359999656677246
2015-09-03,9.770000457763672
2015-09-04,9.829999923706055
2015-09-08,9.329999923706055
2015-09-09,9.25
2015-09-10,9.0
2015-09-11,8.930000305175781
2015-09-14,8.670000076293945
2015-09-15,8.579999923706055
2015-09-16,8.680000305175781
2015-09-17,8.819999694824219
2015-09-18,8.899999618530273
2015-09-21,9.5
2015-09-22,9.100000381469727
2015-09-23,8.579999923706055
2015-09-24,8.265000343322754
2015-09-25,8.220000267028809
2015-09-28,8.0
2015-09-29,7.940000057220459
2015-09-30,8.039999961853027
2015-10-01,8.270000457763672
2015-10-02,8.279999732971191
2015-10-05,8.460000038146973
2015-10-06,8.899999618530273
2015-10-07,9.229999542236328
2015-10-08,9.199999809265137
2015-10-09,9.489999771118164
2015-10-12,9.199999809265137
2015-10-13,9.199999809265137
2015-10-14,9.390000343322754
2015-10-15,9.34000015258789
2015-10-16,9.029999732971191
2015-10-19,8.770000457763672
2015-10-20,8.520000457763672
2015-10-21,8.260000228881836
2015-10-22,8.6899995803833
2015-10-23,8.109999656677246
2015-10-26,8.050000190734863
2015-10-27,8.0600004196167
2015-10-28,8.050000190734863
2015-10-29,8.050000190734863
2015-10-30,8.050000190734863
2015-11-02,8.0600004196167
2015-11-03,8.319999694824219
2015-11-04,8.100000381469727
2015-11-05,8.050000190734863
2015-11-06,7.78000020980835
2015-11-09,7.909999847412109
2015-11-10,7.880000114440918
2015-11-11,7.860000133514404
2015-11-12,7.880000114440918
2015-11-13,8.010000228881836
2015-11-16,8.0
2015-11-17,8.0
2015-11-18,8.010000228881836
2015-11-19,8.210000038146973
2015-11-20,8.376999855041504
2015-11-23,9.350000381469727
2015-11-24,9.029999732971191
2015-11-25,9.140000343322754
2015-11-27,9.199999809265137
2015-11-30,9.130000114440918
2015-12-01,8.949999809265137
2015-12-02,8.979999542236328
2015-12-03,9.0
2015-12-04,8.899999618530273
2015-12-07,8.8100004196167
2015-12-08,8.6899995803833
2015-12-09,8.1899995803833
2015-12-10,8.0
2015-12-11,8.0
2015-12-14,7.949999809265137
2015-12-15,7.849999904632568
2015-12-16,7.940000057220459
2015-12-17,8.050000190734863
2015-12-18,7.599999904632568
2015-12-21,7.570000171661377
2015-12-22,8.050000190734863
2015-12-23,7.929999828338623
2015-12-24,8.010000228881836
2015-12-28,8.100000381469727
2015-12-29,7.992000102996826
2015-12-30,7.25
2015-12-31,7.619999885559082
2016-01-04,7.651000022888184
2016-01-05,7.860000133514404
2016-01-06,7.849999904632568
2016-01-07,7.690000057220459
2016-01-08,7.800000190734863
2016-01-11,7.860000133514404
2016-01-12,7.960000038146973
2016-01-13,7.610000133514404
2016-01-14,7.769999980926514
2016-01-15,7.440000057220459
2016-01-19,7.079999923706055
2016-01-20,6.389999866485596
2016-01-21,6.420000076293945
2016-01-22,6.650000095367432
2016-01-25,6.849999904632568
2016-01-26,6.769999980926514
2016-01-27,6.710000038146973
2016-01-28,6.320000171661377
2016-01-29,6.46999979019165
2016-02-01,6.5
2016-02-02,6.400000095367432
2016-02-03,6.400000095367432
2016-02-04,6.309999942779541
2016-02-05,6.590000152587891
2016-02-08,6.409999847412109
2016-02-09,6.75
2016-02-10,6.889999866485596
2016-02-11,7.099999904632568
2016-02-12,7.170000076293945
2016-02-16,6.840000152587891
2016-02-17,6.820000171661377
2016-02-18,7.300000190734863
2016-02-19,6.800000190734863
2016-02-22,7.010000228881836
2016-02-23,7.045000076293945
2016-02-24,7.0
2016-02-25,7.070000171661377
2016-02-26,7.239999771118164
2016-02-29,7.235000133514404
2016-03-01,7.400000095367432
2016-03-02,7.28000020980835
2016-03-03,7.380000114440918
2016-03-04,7.21999979019165
2016-03-07,7.300000190734863
2016-03-08,7.260000228881836
2016-03-09,7.25
2016-03-10,7.25
2016-03-11,7.440000057220459
2016-03-14,7.379000186920166
2016-03-15,7.360000133514404
2016-03-16,6.75
2016-03-17,6.679999828338623
2016-03-18,6.849999904632568
2016-03-21,6.5
2016-03-22,6.650000095367432
2016-03-23,6.511000156402588
2016-03-24,6.550000190734863
2016-03-28,6.670000076293945
2016-03-29,6.519999980926514
2016-03-30,6.610000133514404
2016-03-31,6.599999904632568
2016-04-01,6.730000019073486
2016-04-04,6.760000228881836
2016-04-05,6.800000190734863
2016-04-06,6.960000038146973
2016-04-07,7.010000228881836
2016-04-08,7.079999923706055
2016-04-11,7.050000190734863
2016-04-12,6.920000076293945
2016-04-13,7.050000190734863
2016-04-14,7.170000076293945
2016-04-15,7.059999942779541
2016-04-18,7.21999979019165
2016-04-19,7.0
2016-04-20,7.070000171661377
2016-04-21,7.260000228881836
2016-04-22,7.420000076293945
2016-04-25,7.099999904632568
2016-04-26,7.050000190734863
2016-04-27,7.079999923706055
2016-04-28,7.039999961853027
2016-04-29,7.0
2016-05-02,7.0
2016-05-03,7.010000228881836
2016-05-04,6.760000228881836
2016-05-05,6.510000228881836
2016-05-06,6.5
2016-05-09,6.610000133514404
2016-05-10,6.519999980926514
2016-05-11,6.679999828338623
2016-05-12,6.599999904632568
2016-05-13,6.5
2016-05-16,6.650000095367432
2016-05-17,6.559999942779541
2016-05-18,6.550000190734863
2016-05-19,6.550000190734863
2016-05-20,6.559999942779541
2016-05-23,6.610000133514404
2016-05-24,6.550000190734863
2016-05-25,6.64900016784668
2016-05-26,6.210000038146973
2016-05-27,6.09499979019165
2016-05-31,6.5
2016-06-01,6.900000095367432
2016-06-02,7.050000190734863
2016-06-03,7.119999885559082
2016-06-06,7.150000095367432
2016-06-07,7.199999809265137
2016-06-08,7.210000038146973
2016-06-09,7.190000057220459
2016-06-10,7.139999866485596
2016-06-13,7.019999980926514
2016-06-14,6.460000038146973
2016-06-15,6.420000076293945
2016-06-16,6.210000038146973
2016-06-17,6.304999828338623
2016-06-20,6.119999885559082
2016-06-21,6.309999942779541
2016-06-22,6.135000228881836
2016-06-23,6.170000076293945
2016-06-24,5.650000095367432
2016-06-27,5.760000228881836
2016-06-28,5.860000133514404
2016-06-29,5.880000114440918
2016-06-30,5.860000133514404
2016-07-01,5.880000114440918
2016-07-05,6.0
2016-07-06,6.260000228881836
2016-07-07,6.71999979019165
2016-07-08,7.0
2016-07-11,7.190000057220459
2016-07-12,7.329999923706055
2016-07-13,8.010000228881836
2016-07-14,7.559999942779541
2016-07-15,7.690999984741211
2016-07-18,7.656000137329102
2016-07-19,7.599999904632568
2016-07-20,7.539999961853027
2016-07-21,7.360000133514404
2016-07-22,7.349999904632568
2016-07-25,7.059999942779541
2016-07-26,7.190000057220459
2016-07-27,7.25
2016-07-28,7.300000190734863
2016-07-29,7.369999885559082
2016-08-01,7.400000095367432
2016-08-02,7.130000114440918
2016-08-03,7.300000190734863
2016-08-04,7.409999847412109
2016-08-05,7.380000114440918
2016-08-08,7.070000171661377
2016-08-09,7.699999809265137
2016-08-10,7.429999828338623
2016-08-11,7.599999904632568
2016-08-12,7.599999904632568
2016-08-15,7.909999847412109
2016-08-16,8.09000015258789
2016-08-17,7.809999942779541
2016-08-18,7.650000095367432
2016-08-19,7.650000095367432
2016-08-22,7.900000095367432
2016-08-23,7.860000133514404
2016-08-24,7.909999847412109
2016-08-25,7.849999904632568
2016-08-26,7.880000114440918
2016-08-29,7.889999866485596
2016-08-30,7.889999866485596
2016-08-31,7.869999885559082
2016-09-01,7.889999866485596
2016-09-02,7.889999866485596
2016-09-06,8.0
2016-09-07,8.010000228881836
2016-09-08,7.449999809265137
2016-09-09,7.550000190734863
2016-09-12,7.5
2016-09-13,7.570000171661377
2016-09-14,7.800000190734863
2016-09-15,7.849999904632568
2016-09-16,7.900000095367432
2016-09-19,7.860000133514404
2016-09-20,7.849999904632568
2016-09-21,7.929999828338623
2016-09-22,7.949999809265137
2016-09-23,7.739999771118164
2016-09-26,7.889999866485596
2016-09-27,8.109999656677246
2016-09-28,8.16100025177002
2016-09-29,7.889999866485596
2016-09-30,7.78000020980835
2016-10-03,7.960000038146973
2016-10-04,7.619999885559082
2016-10-05,7.619999885559082
2016-10-06,7.610000133514404
2016-10-07,7.710000038146973
2016-10-10,8.149999618530273
2016-10-11,8.239999771118164
2016-10-12,8.050000190734863
2016-10-13,7.949999809265137
2016-10-14,8.149999618530273
2016-10-17,8.199999809265137
2016-10-18,8.300000190734863
2016-10-19,8.050000190734863
2016-10-20,8.0
2016-10-21,8.399999618530273
2016-10-24,8.5
2016-10-25,8.149999618530273
2016-10-26,8.399999618530273
2016-10-27,8.350000381469727
2016-10-28,8.0
2016-10-31,7.550000190734863
2016-11-01,7.550000190734863
2016-11-02,7.800000190734863
2016-11-03,7.699999809265137
2016-11-04,7.550000190734863
2016-11-07,7.449999809265137
2016-11-08,7.5
2016-11-09,7.75
2016-11-10,7.75
2016-11-11,7.599999904632568
2016-11-14,7.849999904632568
2016-11-15,7.800000190734863
2016-11-16,7.550000190734863
2016-11-17,7.650000095367432
2016-11-18,7.349999904632568
2016-11-21,8.050000190734863
2016-11-22,7.849999904632568
2016-11-23,7.900000095367432
2016-11-25,8.199999809265137
2016-11-28,7.75
2016-11-29,7.650000095367432
2016-11-30,7.800000190734863
2016-12-01,7.599999904632568
2016-12-02,7.800000190734863
2016-12-05,7.699999809265137
2016-12-06,7.599999904632568
2016-12-07,7.849999904632568
2016-12-08,7.75
2016-12-09,7.800000190734863
2016-12-12,7.75
2016-12-13,7.699999809265137
2016-12-14,7.699999809265137
2016-12-15,7.800000190734863
2016-12-16,8.149999618530273
2016-12-19,8.149999618530273
2016-12-20,8.100000381469727
2016-12-21,8.100000381469727
2016-12-22,8.0
2016-12-23,7.939000129699707
2016-12-27,8.149999618530273
2016-12-28,7.599999904632568
2016-12-29,7.599999904632568
2016-12-30,7.5
2017-01-03,7.736999988555908
2017-01-04,7.849999904632568
2017-01-05,7.75
2017-01-06,7.699999809265137
2017-01-09,8.199999809265137
2017-01-10,8.350000381469727
2017-01-11,8.199999809265137
2017-01-12,8.149999618530273
2017-01-13,8.199999809265137
2017-01-17,8.050000190734863
2017-01-18,8.100000381469727
2017-01-19,8.25
2017-01-20,8.199999809265137
2017-01-23,8.0
2017-01-24,7.938000202178955
2017-01-25,8.0
2017-01-26,8.149999618530273
2017-01-27,8.050000190734863
2017-01-30,8.0
2017-01-31,8.0
2017-02-01,7.974999904632568
2017-02-02,7.949999809265137
2017-02-03,7.949999809265137
2017-02-06,8.050000190734863
2017-02-07,8.050000190734863
2017-02-08,7.849999904632568
2017-02-09,8.0
2017-02-10,7.949999809265137
2017-02-13,8.050000190734863
2017-02-14,8.100000381469727
2017-02-15,8.199999809265137
2017-02-16,8.050000190734863
2017-02-17,8.145000457763672
2017-02-21,8.25
2017-02-22,8.199999809265137
2017-02-23,7.900000095367432
2017-02-24,7.699999809265137
2017-02-27,7.800000190734863
2017-02-28,8.0
2017-03-01,7.949999809265137
2017-03-02,8.050000190734863
2017-03-03,8.100000381469727
2017-03-06,8.100000381469727
2017-03-07,8.1850004196167
2017-03-08,8.300000190734863
2017-03-09,7.870999813079834
2017-03-10,8.199999809265137
2017-03-13,8.350000381469727
2017-03-14,8.055000305175781
2017-03-15,8.149999618530273
2017-03-16,8.0
2017-03-17,8.0
2017-03-20,8.100000381469727
2017-03-21,8.199999809265137
2017-03-22,8.300000190734863
2017-03-23,9.199999809265137
2017-03-24,4.300000190734863
2017-03-27,4.400000095367432
2017-03-28,4.349999904632568
2017-03-29,4.099999904632568
2017-03-30,3.950000047683716
2017-03-31,3.950000047683716
2017-04-03,4.050000190734863
2017-04-04,4.0
2017-04-05,3.9000000953674316
2017-04-06,3.8499999046325684
2017-04-07,3.6500000953674316
2017-04-10,3.799999952316284
2017-04-11,3.799999952316284
2017-04-12,3.75
2017-04-13,3.75
2017-04-17,3.8499999046325684
2017-04-18,3.75
2017-04-19,3.8499999046325684
2017-04-20,3.75
2017-04-21,3.700000047683716
2017-04-24,3.700000047683716
2017-04-25,3.700000047683716
2017-04-26,3.9000000953674316
2017-04-27,3.950000047683716
2017-04-28,3.9000000953674316
2017-05-01,3.8499999046325684
2017-05-02,3.9000000953674316
2017-05-03,3.9000000953674316
2017-05-04,4.050000190734863
2017-05-05,4.105000019073486
2017-05-08,4.150000095367432
2017-05-09,4.150000095367432
2017-05-10,4.099999904632568
2017-05-11,4.099999904632568
2017-05-12,4.099999904632568
2017-05-15,4.150000095367432
2017-05-16,3.950000047683716
2017-05-17,4.0
2017-05-18,3.9719998836517334
2017-05-19,4.0
2017-05-22,3.950000047683716
2017-05-23,4.0
2017-05-24,3.950000047683716
2017-05-25,3.9000000953674316
2017-05-26,3.9000000953674316
2017-05-30,3.700000047683716
2017-05-31,3.6500000953674316
2017-06-01,3.700000047683716
2017-06-02,3.700000047683716
2017-06-05,3.700000047683716
2017-06-06,3.700000047683716
2017-06-07,3.799999952316284
2017-06-08,3.806999921798706
2017-06-09,4.0
2017-06-12,3.8499999046325684
2017-06-13,3.8269999027252197
2017-06-14,3.8550000190734863
2017-06-15,3.75
2017-06-16,3.799999952316284
2017-06-19,3.8499999046325684
2017-06-20,3.799999952316284
2017-06-21,3.8499999046325684
2017-06-22,4.0
2017-06-23,3.9619998931884766
2017-06-26,3.799999952316284
2017-06-27,2.950000047683716
2017-06-28,2.8499999046325684
2017-06-29,3.1500000953674316
2017-06-30,3.1500000953674316
2017-07-03,3.1500000953674316
2017-07-05,3.0999999046325684
2017-07-06,3.25
2017-07-07,3.25
2017-07-10,3.25
2017-07-11,3.25
2017-07-12,3.25
2017-07-13,3.25
2017-07-14,3.299999952316284
2017-07-17,3.3499999046325684
2017-07-18,3.25
2017-07-19,3.3499999046325684
2017-07-20,3.299999952316284
2017-07-21,3.25
2017-07-24,3.299999952316284
2017-07-25,3.299999952316284
2017-07-26,3.299999952316284
2017-07-27,3.1500000953674316
2017-07-28,3.049999952316284
2017-07-31,3.015000104904175
2017-08-01,3.0999999046325684
2017-08-02,3.0999999046325684
2017-08-03,3.1500000953674316
2017-08-04,3.0
2017-08-07,2.950000047683716
2017-08-08,2.9000000953674316
2017-08-09,2.700000047683716
2017-08-10,2.700000047683716
2017-08-11,2.700000047683716
2017-08-14,2.450000047683716
2017-08-15,2.25
2017-08-16,2.450000047683716
2017-08-17,2.5869998931884766
2017-08-18,2.450000047683716
2017-08-21,2.7300000190734863
2017-08-22,3.0
2017-08-23,3.0360000133514404
2017-08-24,3.0999999046325684
2017-08-25,3.049999952316284
2017-08-28,3.1500000953674316
2017-08-29,3.055000066757202
2017-08-30,3.0969998836517334
2017-08-31,3.049999952316284
2017-09-01,3.049999952316284
2017-09-05,3.0999999046325684
2017-09-06,2.9000000953674316
2017-09-07,2.950000047683716
2017-09-08,2.950000047683716
2017-09-11,3.0
2017-09-12,3.0999999046325684
2017-09-13,3.1500000953674316
2017-09-14,3.0999999046325684
2017-09-15,3.0999999046325684
2017-09-18,3.0
2017-09-19,2.9000000953674316
2017-09-20,2.9000000953674316
2017-09-21,2.9000000953674316
2017-09-22,2.9000000953674316
2017-09-25,2.9000000953674316
2017-09-26,2.9000000953674316
2017-09-27,2.9000000953674316
2017-09-28,2.9000000953674316
2017-09-29,2.9000000953674316
2017-10-02,2.9000000953674316
2017-10-03,2.799999952316284
2017-10-04,2.799999952316284
2017-10-05,2.936000108718872
2017-10-06,2.950000047683716
2017-10-09,3.0999999046325684
2017-10-10,3.0
2017-10-11,3.068000078201294
2017-10-12,3.049999952316284
2017-10-13,3.0999999046325684
2017-10-16,3.049999952316284
2017-10-17,3.0999999046325684
2017-10-18,3.25
2017-10-19,3.200000047683716
2017-10-20,3.200000047683716
2017-10-23,3.0999999046325684
2017-10-24,3.0999999046325684
2017-10-25,2.950000047683716
2017-10-26,2.9000000953674316
2017-10-27,2.9000000953674316
2017-10-30,2.9000000953674316
2017-10-31,3.049999952316284
2017-11-01,3.0999999046325684
2017-11-02,3.0
2017-11-03,3.0
2017-11-06,3.0999999046325684
2017-11-07,3.125
2017-11-08,2.5999999046325684
2017-11-09,2.3499999046325684
2017-11-10,2.3499999046325684
2017-11-13,2.299999952316284
2017-11-14,2.200000047683716
2017-11-15,2.200000047683716
2017-11-16,2.0999999046325684
2017-11-17,2.1500000953674316
2017-11-20,2.299999952316284
2017-11-21,2.3499999046325684
2017-11-22,2.299999952316284
2017-11-24,2.299999952316284
2017-11-27,2.200000047683716
2017-11-28,2.299999952316284
2017-11-29,2.299999952316284
2017-11-30,2.299999952316284
2017-12-01,2.299999952316284
2017-12-04,2.299999952316284
2017-12-05,2.3499999046325684
2017-12-06,2.3499999046325684
2017-12-07,2.3499999046325684
2017-12-08,2.3499999046325684
2017-12-11,2.450000047683716
2017-12-12,2.4000000953674316
2017-12-13,2.424999952316284
2017-12-14,2.4000000953674316
2017-12-15,2.359999895095825
2017-12-18,2.4000000953674316
2017-12-19,2.4000000953674316
2017-12-20,2.4000000953674316
2017-12-21,2.5
2017-12-22,2.450000047683716
2017-12-26,2.5
2017-12-27,2.75
2017-12-28,2.799999952316284
2017-12-29,2.799999952316284
2018-01-02,2.799999952316284
2018-01-03,2.8499999046325684
2018-01-04,2.950000047683716
2018-01-05,2.9000000953674316
2018-01-08,2.8499999046325684
2018-01-09,2.799999952316284
2018-01-10,2.799999952316284
2018-01-11,2.8269999027252197
2018-01-12,2.8499999046325684
2018-01-16,2.700000047683716
2018-01-17,2.700000047683716
2018-01-18,2.700000047683716
2018-01-19,2.7690000534057617
2018-01-22,2.799999952316284
2018-01-23,2.9000000953674316
2018-01-24,2.950000047683716
2018-01-25,2.950000047683716
2018-01-26,3.0
2018-01-29,3.1500000953674316
2018-01-30,3.049999952316284
2018-01-31,3.1110000610351562
2018-02-01,3.1500000953674316
2018-02-02,3.0999999046325684
2018-02-05,3.049999952316284
2018-02-06,3.299999952316284
2018-02-07,3.25
2018-02-08,3.0
2018-02-09,3.0999999046325684
2018-02-12,3.5999999046325684
2018-02-13,3.549999952316284
2018-02-14,3.549999952316284
2018-02-15,3.5999999046325684
2018-02-16,3.549999952316284
2018-02-20,3.549999952316284
2018-02-21,3.700000047683716
2018-02-22,3.609999895095825
2018-02-23,3.6500000953674316
2018-02-26,3.700000047683716
2018-02-27,3.5999999046325684
2018-02-28,3.6500000953674316
2018-03-01,3.7060000896453857
2018-03-02,4.099999904632568
2018-03-05,3.8550000190734863
2018-03-06,3.9000000953674316
2018-03-07,4.0
2018-03-08,4.300000190734863
2018-03-09,4.25
2018-03-12,4.550000190734863
2018-03-13,4.5
2018-03-14,4.400000095367432
2018-03-15,4.550000190734863
2018-03-16,4.5
2018-03-19,4.550000190734863
2018-03-20,4.599999904632568
2018-03-21,4.75
2018-03-22,4.75
2018-03-23,4.505000114440918
2018-03-26,4.650000095367432
2018-03-27,4.449999809265137
2018-03-28,4.449999809265137
2018-03-29,4.5
2018-04-02,4.699999809265137
2018-04-03,4.790999889373779
2018-04-04,4.75
2018-04-05,4.849999904632568
2018-04-06,4.849999904632568
2018-04-09,4.800000190734863
2018-04-10,4.949999809265137
2018-04-11,5.0
2018-04-12,5.010000228881836
2018-04-13,5.0
2018-04-16,5.300000190734863
2018-04-17,5.199999809265137
2018-04-18,5.199999809265137
2018-04-19,5.300000190734863
2018-04-20,5.0
2018-04-23,5.0
2018-04-24,4.75
2018-04-25,4.5
2018-04-26,5.0
2018-04-27,5.199999809265137
2018-04-30,5.900000095367432
2018-05-01,5.855000019073486
2018-05-02,5.949999809265137
2018-05-03,5.800000190734863
2018-05-04,5.75
2018-05-07,5.949999809265137
2018-05-08,5.949999809265137
2018-05-09,5.75
2018-05-10,5.849999904632568
2018-05-11,5.849999904632568
2018-05-14,5.800000190734863
2018-05-15,6.0
2018-05-16,6.300000190734863
2018-05-17,6.349999904632568
2018-05-18,6.050000190734863
2018-05-21,5.849999904632568
2018-05-22,5.265999794006348
2018-05-23,5.5
2018-05-24,5.449999809265137
2018-05-25,5.25
2018-05-29,5.449999809265137
2018-05-30,5.5
2018-05-31,5.550000190734863
2018-06-01,5.599999904632568
2018-06-04,5.75
2018-06-05,5.800000190734863
2018-06-06,5.821000099182129
2018-06-07,6.050000190734863
2018-06-08,6.150000095367432
2018-06-11,6.199999809265137
2018-06-12,6.949999809265137
2018-06-13,7.800000190734863
2018-06-14,7.699999809265137
2018-06-15,7.800000190734863
2018-06-18,8.0
2018-06-19,7.75
2018-06-20,7.949999809265137
2018-06-21,7.699999809265137
2018-06-22,7.699999809265137
2018-06-25,7.535999774932861
2018-06-26,7.650000095367432
2018-06-27,7.650000095367432
2018-06-28,7.849999904632568
2018-06-29,8.649999618530273
2018-07-02,9.0
2018-07-03,9.300000190734863
2018-07-05,9.0600004196167
2018-07-06,9.800000190734863
2018-07-09,9.449999809265137
2018-07-10,9.375
2018-07-11,8.949999809265137
2018-07-12,8.850000381469727
2018-07-13,9.649999618530273
2018-07-16,9.899999618530273
2018-07-17,10.050000190734863
2018-07-18,9.925000190734863
2018-07-19,9.600000381469727
2018-07-20,10.005000114440918
2018-07-23,9.899999618530273
2018-07-24,9.5
2018-07-25,9.600000381469727
2018-07-26,9.399999618530273
2018-07-27,8.899999618530273
2018-07-30,9.100000381469727
2018-07-31,9.199999809265137
2018-08-01,9.75
2018-08-02,10.050000190734863
2018-08-03,9.699999809265137
2018-08-06,9.204999923706055
2018-08-07,9.5
2018-08-08,9.949999809265137
2018-08-09,11.0
2018-08-10,11.0
2018-08-13,11.350000381469727
2018-08-14,11.300000190734863
2018-08-15,11.199999809265137
2018-08-16,11.649999618530273
2018-08-17,11.25
2018-08-20,11.300000190734863
2018-08-21,11.949999809265137
2018-08-22,11.899999618530273
2018-08-23,11.649999618530273
2018-08-24,11.75
2018-08-27,11.939000129699707
2018-08-28,11.850000381469727
2018-08-29,11.5
2018-08-30,12.149999618530273
2018-08-31,12.850000381469727
2018-09-04,12.850000381469727
2018-09-05,13.041000366210938
2018-09-06,12.850000381469727
